category_min_id,week_num,region,cv_uu
141,36,Niigata,123
141,36,Tokyo,136
141,37,Niigata,95
141,37,Tokyo,155
141,38,Niigata,87
141,38,Tokyo,168
141,39,Niigata,80
141,39,Tokyo,145
141,40,Niigata,84
141,40,Tokyo,114
141,41,Niigata,77
141,41,Tokyo,111
141,42,Niigata,83
141,42,Tokyo,99
141,43,Niigata,75
141,43,Tokyo,148
141,44,Niigata,61
141,44,Tokyo,93
141,45,Niigata,70
141,45,Tokyo,126
141,46,Niigata,65
141,46,Tokyo,152
142,1,Niigata,13
142,2,Niigata,17
142,3,Niigata,30
142,4,Niigata,19
142,5,Niigata,39
142,6,Niigata,18
142,7,Niigata,29
142,8,Niigata,34
142,9,Niigata,24
142,10,Niigata,29
142,11,Niigata,27
142,12,Niigata,28
142,13,Niigata,31
142,14,Niigata,35
142,15,Niigata,46
142,16,Niigata,39
142,17,Niigata,32
142,18,Niigata,24
142,19,Niigata,36
142,20,Niigata,21
142,21,Niigata,25
142,22,Niigata,34
142,23,Niigata,34
142,24,Niigata,24
142,25,Niigata,32
142,26,Niigata,31
142,27,Niigata,40
142,28,Niigata,30
142,29,Niigata,30
142,30,Niigata,27
142,31,Niigata,19
142,32,Niigata,37
142,33,Niigata,38
142,34,Niigata,38
142,35,Niigata,29
142,36,Niigata,26
142,37,Niigata,24
142,38,Niigata,30
142,39,Niigata,32
142,40,Niigata,17
142,41,Niigata,20
142,42,Niigata,20
142,43,Niigata,21
142,44,Niigata,24
142,45,Niigata,21
142,46,Niigata,21
143,1,Niigata,33
143,2,Niigata,70
143,3,Niigata,72
143,4,Niigata,54
143,5,Niigata,68
143,6,Niigata,52
143,7,Niigata,71
143,8,Niigata,56
143,9,Niigata,69
143,10,Niigata,67
143,11,Niigata,56
143,12,Niigata,120
143,13,Niigata,49
143,14,Niigata,50
143,15,Niigata,46
143,16,Niigata,55
143,17,Niigata,35
143,18,Niigata,18
143,19,Niigata,42
143,20,Niigata,37
143,21,Niigata,28
143,22,Niigata,45
143,23,Niigata,45
143,24,Niigata,31
143,25,Niigata,26
143,26,Niigata,36
143,27,Niigata,41
143,28,Niigata,41
143,29,Niigata,27
143,30,Niigata,39
143,31,Niigata,39
143,32,Niigata,27
143,33,Niigata,35
143,34,Niigata,52
143,35,Niigata,59
143,36,Niigata,51
143,37,Niigata,46
143,38,Niigata,47
143,39,Niigata,44
143,40,Niigata,34
143,41,Niigata,30
143,42,Niigata,41
143,43,Niigata,28
143,44,Niigata,32
143,45,Niigata,31
143,46,Niigata,35
144,1,Niigata,201
144,2,Niigata,290
144,3,Niigata,245
144,4,Niigata,242
144,5,Niigata,259
144,6,Niigata,156
144,7,Niigata,154
144,8,Niigata,275
144,9,Niigata,300
144,10,Niigata,233
144,11,Niigata,163
144,12,Niigata,173
144,13,Niigata,135
144,14,Niigata,148
144,15,Niigata,139
144,16,Niigata,142
144,17,Niigata,100
144,18,Niigata,83
144,19,Niigata,106
144,20,Niigata,89
144,21,Niigata,66
144,22,Niigata,60
144,23,Niigata,87
144,24,Niigata,86
144,25,Niigata,73
144,26,Niigata,65
144,27,Niigata,72
144,28,Niigata,55
144,29,Niigata,57
144,30,Niigata,60
144,31,Niigata,42
144,32,Niigata,55
144,33,Niigata,60
144,34,Niigata,54
144,35,Niigata,83
144,36,Niigata,70
144,37,Niigata,71
144,38,Niigata,59
144,39,Niigata,72
144,40,Niigata,49
144,41,Niigata,67
144,42,Niigata,79
144,43,Niigata,62
144,44,Niigata,47
144,45,Niigata,63
144,46,Niigata,76
146,1,Tokyo,248
146,2,Tokyo,275
146,3,Tokyo,270
146,4,Tokyo,249
146,5,Tokyo,276
146,6,Tokyo,255
146,7,Tokyo,237
146,8,Tokyo,246
146,9,Tokyo,320
146,10,Tokyo,294
146,11,Tokyo,283
146,12,Tokyo,297
146,13,Tokyo,291
146,14,Tokyo,336
146,15,Tokyo,283
146,16,Tokyo,231
146,17,Tokyo,176
146,18,Tokyo,130
146,19,Tokyo,185
146,20,Tokyo,211
146,21,Tokyo,172
146,22,Tokyo,164
146,23,Tokyo,174
146,24,Tokyo,178
146,25,Tokyo,183
146,26,Tokyo,184
146,27,Tokyo,179
146,28,Tokyo,167
146,29,Tokyo,158
146,30,Tokyo,149
146,31,Tokyo,150
146,32,Tokyo,147
146,33,Tokyo,145
146,34,Tokyo,213
146,35,Tokyo,198
146,36,Tokyo,185
146,37,Tokyo,173
146,38,Tokyo,220
146,39,Tokyo,208
146,40,Tokyo,193
146,41,Tokyo,191
146,42,Tokyo,183
146,43,Tokyo,181
146,44,Tokyo,165
146,45,Tokyo,169
146,46,Tokyo,147
148,1,Niigata,15
148,2,Niigata,29
148,3,Niigata,26
148,4,Niigata,19
148,5,Niigata,17
148,6,Niigata,30
148,7,Niigata,30
148,8,Niigata,10
148,9,Niigata,9
148,10,Niigata,35
148,11,Niigata,30
148,12,Niigata,11
148,13,Niigata,13
148,14,Niigata,27
148,15,Niigata,30
148,16,Niigata,12
148,17,Niigata,20
148,18,Niigata,30
148,19,Niigata,45
148,20,Niigata,53
148,21,Niigata,50
148,22,Niigata,50
148,23,Niigata,52
148,24,Niigata,52
148,25,Niigata,46
148,26,Niigata,45
148,27,Niigata,49
148,28,Niigata,55
148,29,Niigata,58
148,30,Niigata,54
148,31,Niigata,53
148,32,Niigata,61
148,33,Niigata,66
148,34,Niigata,59
148,35,Niigata,47
148,36,Niigata,65
148,37,Niigata,59
148,38,Niigata,67
148,39,Niigata,61
148,40,Niigata,60
148,41,Niigata,63
148,42,Niigata,42
148,43,Niigata,49
148,44,Niigata,56
148,45,Niigata,54
148,46,Niigata,44
149,1,Niigata,14
149,2,Niigata,12
149,3,Niigata,13
149,4,Niigata,16
149,5,Niigata,19
149,6,Niigata,9
149,7,Niigata,18
149,8,Niigata,16
149,9,Niigata,17
149,10,Niigata,12
149,11,Niigata,15
149,12,Niigata,12
149,13,Niigata,7
149,14,Niigata,9
149,15,Niigata,6
149,16,Niigata,2
149,17,Niigata,1
149,18,Niigata,3
149,19,Niigata,7
149,20,Niigata,3
149,21,Niigata,2
149,22,Niigata,3
149,23,Niigata,7
149,24,Niigata,10
149,25,Niigata,6
149,26,Niigata,6
149,27,Niigata,7
149,28,Niigata,5
149,29,Niigata,8
149,30,Niigata,8
149,31,Niigata,2
149,32,Niigata,1
149,33,Niigata,4
149,34,Niigata,11
149,39,Niigata,1
149,40,Niigata,1
149,43,Niigata,1
149,46,Niigata,3
150,5,Niigata,1
150,7,Niigata,1
150,21,Niigata,1
150,27,Niigata,1
150,43,Niigata,1
152,1,Niigata,312
152,1,Tokyo,350
152,2,Niigata,381
152,2,Tokyo,434
152,3,Niigata,358
152,3,Tokyo,382
152,4,Niigata,360
152,4,Tokyo,382
152,5,Niigata,367
152,5,Tokyo,409
152,6,Niigata,310
152,6,Tokyo,371
152,7,Niigata,317
152,7,Tokyo,361
152,8,Niigata,426
152,8,Tokyo,410
152,9,Niigata,480
152,9,Tokyo,447
152,10,Niigata,421
152,10,Tokyo,500
152,11,Niigata,338
152,11,Tokyo,439
152,12,Niigata,337
152,12,Tokyo,412
152,13,Niigata,289
152,13,Tokyo,418
152,14,Niigata,309
152,14,Tokyo,471
152,15,Niigata,329
152,15,Tokyo,380
152,16,Niigata,297
152,16,Tokyo,334
152,17,Niigata,226
152,17,Tokyo,322
152,18,Niigata,193
152,18,Tokyo,255
152,19,Niigata,248
152,19,Tokyo,348
152,20,Niigata,221
152,20,Tokyo,344
152,21,Niigata,203
152,21,Tokyo,313
152,22,Niigata,197
152,22,Tokyo,314
152,23,Niigata,228
152,23,Tokyo,328
152,24,Niigata,223
152,24,Tokyo,350
152,25,Niigata,196
152,25,Tokyo,303
152,26,Niigata,208
152,26,Tokyo,309
152,27,Niigata,220
152,27,Tokyo,309
152,28,Niigata,179
152,28,Tokyo,280
152,29,Niigata,175
152,29,Tokyo,271
152,30,Niigata,168
152,30,Tokyo,256
152,31,Niigata,142
152,31,Tokyo,269
152,32,Niigata,145
152,32,Tokyo,290
152,33,Niigata,171
152,33,Tokyo,298
152,34,Niigata,167
152,34,Tokyo,335
152,35,Niigata,219
152,35,Tokyo,391
152,36,Niigata,188
152,36,Tokyo,317
152,37,Niigata,186
152,37,Tokyo,330
152,38,Niigata,184
152,38,Tokyo,344
152,39,Niigata,190
152,39,Tokyo,278
152,40,Niigata,166
152,40,Tokyo,253
152,41,Niigata,204
152,41,Tokyo,342
152,42,Niigata,195
152,42,Tokyo,376
152,43,Niigata,176
152,43,Tokyo,303
152,44,Niigata,146
152,44,Tokyo,261
152,45,Niigata,174
152,45,Tokyo,265
152,46,Niigata,195
152,46,Tokyo,334
153,1,Niigata,423
153,1,Tokyo,595
153,2,Niigata,534
153,2,Tokyo,751
153,3,Niigata,440
153,3,Tokyo,714
153,4,Niigata,446
153,4,Tokyo,675
153,5,Niigata,466
153,5,Tokyo,769
153,6,Niigata,369
153,6,Tokyo,681
153,7,Niigata,373
153,7,Tokyo,650
153,8,Niigata,381
153,8,Tokyo,731
153,9,Niigata,395
153,9,Tokyo,764
153,10,Niigata,384
153,10,Tokyo,801
153,11,Niigata,345
153,11,Tokyo,723
153,12,Niigata,360
153,12,Tokyo,730
153,13,Niigata,381
153,13,Tokyo,718
153,14,Niigata,351
153,14,Tokyo,763
153,15,Niigata,352
153,15,Tokyo,666
153,16,Niigata,334
153,16,Tokyo,591
153,17,Niigata,285
153,17,Tokyo,594
153,18,Niigata,234
153,18,Tokyo,447
153,19,Niigata,272
153,19,Tokyo,601
153,20,Niigata,261
153,20,Tokyo,574
153,21,Niigata,234
153,21,Tokyo,520
153,22,Niigata,230
153,22,Tokyo,538
153,23,Niigata,252
153,23,Tokyo,558
153,24,Niigata,227
153,24,Tokyo,598
153,25,Niigata,228
153,25,Tokyo,480
153,26,Niigata,245
153,26,Tokyo,511
153,27,Niigata,242
153,27,Tokyo,494
153,28,Niigata,203
153,28,Tokyo,465
153,29,Niigata,235
153,29,Tokyo,458
153,30,Niigata,183
153,30,Tokyo,423
153,31,Niigata,177
153,31,Tokyo,453
153,32,Niigata,218
153,32,Tokyo,485
153,33,Niigata,226
153,33,Tokyo,491
153,34,Niigata,220
153,34,Tokyo,570
153,35,Niigata,259
153,35,Tokyo,684
153,36,Niigata,239
153,36,Tokyo,559
153,37,Niigata,219
153,37,Tokyo,608
153,38,Niigata,249
153,38,Tokyo,625
153,39,Niigata,248
153,39,Tokyo,552
153,40,Niigata,224
153,40,Tokyo,511
153,41,Niigata,267
153,41,Tokyo,605
153,42,Niigata,315
153,42,Tokyo,661
153,43,Niigata,283
153,43,Tokyo,538
153,44,Niigata,232
153,44,Tokyo,475
153,45,Niigata,226
153,45,Tokyo,504
153,46,Niigata,225
153,46,Tokyo,574
154,1,Niigata,63
154,1,Tokyo,296
154,2,Niigata,48
154,2,Tokyo,346
154,3,Niigata,64
154,3,Tokyo,362
154,4,Niigata,47
154,4,Tokyo,328
154,5,Niigata,42
154,5,Tokyo,390
154,6,Niigata,24
154,6,Tokyo,313
154,7,Niigata,26
154,7,Tokyo,289
154,8,Niigata,16
154,8,Tokyo,358
154,9,Niigata,26
154,9,Tokyo,344
154,10,Niigata,18
154,10,Tokyo,328
154,11,Niigata,16
154,11,Tokyo,301
154,12,Niigata,12
154,12,Tokyo,309
154,13,Niigata,28
154,13,Tokyo,312
154,14,Niigata,25
154,14,Tokyo,304
154,15,Niigata,21
154,15,Tokyo,281
154,16,Niigata,12
154,16,Tokyo,253
154,17,Niigata,15
154,17,Tokyo,304
154,18,Niigata,15
154,18,Tokyo,212
154,19,Niigata,12
154,19,Tokyo,269
154,20,Niigata,17
154,20,Tokyo,276
154,21,Niigata,14
154,21,Tokyo,235
154,22,Niigata,14
154,22,Tokyo,240
154,23,Niigata,17
154,23,Tokyo,246
154,24,Niigata,14
154,24,Tokyo,267
154,25,Niigata,18
154,25,Tokyo,210
154,26,Niigata,14
154,26,Tokyo,224
154,27,Niigata,18
154,27,Tokyo,187
154,28,Niigata,16
154,28,Tokyo,199
154,29,Niigata,23
154,29,Tokyo,199
154,30,Niigata,18
154,30,Tokyo,193
154,31,Niigata,13
154,31,Tokyo,215
154,32,Niigata,23
154,32,Tokyo,212
154,33,Niigata,21
154,33,Tokyo,228
154,34,Niigata,24
154,34,Tokyo,244
154,35,Niigata,10
154,35,Tokyo,271
154,36,Niigata,22
154,36,Tokyo,234
154,37,Niigata,25
154,37,Tokyo,269
154,38,Niigata,15
154,38,Tokyo,283
154,39,Niigata,11
154,39,Tokyo,283
154,40,Niigata,22
154,40,Tokyo,254
154,41,Niigata,17
154,41,Tokyo,274
154,42,Niigata,30
154,42,Tokyo,262
154,43,Niigata,13
154,43,Tokyo,232
154,44,Niigata,13
154,44,Tokyo,203
154,45,Niigata,19
154,45,Tokyo,211
154,46,Niigata,24
154,46,Tokyo,200
155,1,Niigata,13
155,1,Tokyo,414
155,2,Niigata,9
155,2,Tokyo,302
155,3,Niigata,14
155,3,Tokyo,282
155,4,Niigata,13
155,4,Tokyo,276
155,5,Niigata,16
155,5,Tokyo,268
155,6,Niigata,7
155,6,Tokyo,252
155,7,Niigata,14
155,7,Tokyo,256
155,8,Niigata,11
155,8,Tokyo,300
155,9,Niigata,20
155,9,Tokyo,316
155,10,Niigata,17
155,10,Tokyo,303
155,11,Niigata,12
155,11,Tokyo,276
155,12,Niigata,13
155,12,Tokyo,359
155,13,Niigata,4
155,13,Tokyo,281
155,14,Niigata,4
155,14,Tokyo,299
155,15,Niigata,12
155,15,Tokyo,241
155,16,Niigata,8
155,16,Tokyo,207
155,17,Niigata,5
155,17,Tokyo,230
155,18,Niigata,8
155,18,Tokyo,327
155,19,Niigata,5
155,19,Tokyo,299
155,20,Niigata,2
155,20,Tokyo,302
155,21,Niigata,4
155,21,Tokyo,332
155,22,Niigata,7
155,22,Tokyo,291
155,23,Niigata,4
155,23,Tokyo,282
155,24,Niigata,5
155,24,Tokyo,287
155,25,Niigata,15
155,25,Tokyo,294
155,26,Niigata,9
155,26,Tokyo,284
155,27,Niigata,7
155,27,Tokyo,251
155,28,Niigata,7
155,28,Tokyo,255
155,29,Niigata,12
155,29,Tokyo,323
155,30,Niigata,14
155,30,Tokyo,252
155,31,Niigata,8
155,31,Tokyo,259
155,32,Niigata,3
155,32,Tokyo,287
155,33,Niigata,9
155,33,Tokyo,382
155,34,Niigata,5
155,34,Tokyo,306
155,35,Niigata,4
155,35,Tokyo,306
155,36,Niigata,8
155,36,Tokyo,256
155,37,Niigata,4
155,37,Tokyo,246
155,38,Niigata,8
155,38,Tokyo,274
155,39,Niigata,7
155,39,Tokyo,288
155,40,Niigata,8
155,40,Tokyo,288
155,41,Niigata,8
155,41,Tokyo,305
155,42,Niigata,10
155,42,Tokyo,245
155,43,Niigata,8
155,43,Tokyo,236
155,44,Niigata,4
155,44,Tokyo,258
155,45,Niigata,9
155,45,Tokyo,229
155,46,Niigata,5
155,46,Tokyo,205
156,1,Niigata,117
156,1,Tokyo,1187
156,2,Niigata,72
156,2,Tokyo,1033
156,3,Niigata,86
156,3,Tokyo,1013
156,4,Niigata,94
156,4,Tokyo,1045
156,5,Niigata,100
156,5,Tokyo,1111
156,6,Niigata,112
156,6,Tokyo,999
156,7,Niigata,116
156,7,Tokyo,1022
156,8,Niigata,90
156,8,Tokyo,1032
156,9,Niigata,100
156,9,Tokyo,1035
156,10,Niigata,113
156,10,Tokyo,987
156,11,Niigata,84
156,11,Tokyo,1044
156,12,Niigata,97
156,12,Tokyo,1037
156,13,Niigata,86
156,13,Tokyo,941
156,14,Niigata,69
156,14,Tokyo,932
156,15,Niigata,85
156,15,Tokyo,887
156,16,Niigata,86
156,16,Tokyo,918
156,17,Niigata,109
156,17,Tokyo,916
156,18,Niigata,129
156,18,Tokyo,1204
156,19,Niigata,115
156,19,Tokyo,847
156,20,Niigata,86
156,20,Tokyo,815
156,21,Niigata,99
156,21,Tokyo,789
156,22,Niigata,94
156,22,Tokyo,827
156,23,Niigata,102
156,23,Tokyo,765
156,24,Niigata,101
156,24,Tokyo,828
156,25,Niigata,88
156,25,Tokyo,732
156,26,Niigata,82
156,26,Tokyo,735
156,27,Niigata,79
156,27,Tokyo,777
156,28,Niigata,101
156,28,Tokyo,831
156,29,Niigata,112
156,29,Tokyo,860
156,30,Niigata,103
156,30,Tokyo,808
156,31,Niigata,97
156,31,Tokyo,791
156,32,Niigata,94
156,32,Tokyo,844
156,33,Niigata,100
156,33,Tokyo,902
156,34,Niigata,108
156,34,Tokyo,728
156,35,Niigata,96
156,35,Tokyo,756
156,36,Niigata,88
156,36,Tokyo,783
156,37,Niigata,95
156,37,Tokyo,710
156,38,Niigata,113
156,38,Tokyo,745
156,39,Niigata,128
156,39,Tokyo,692
156,40,Niigata,112
156,40,Tokyo,674
156,41,Niigata,103
156,41,Tokyo,674
156,42,Niigata,93
156,42,Tokyo,550
156,43,Niigata,95
156,43,Tokyo,594
156,44,Niigata,100
156,44,Tokyo,697
156,45,Niigata,118
156,45,Tokyo,619
156,46,Niigata,80
156,46,Tokyo,583
157,1,Niigata,60
157,1,Tokyo,261
157,2,Niigata,35
157,2,Tokyo,221
157,3,Niigata,35
157,3,Tokyo,224
157,4,Niigata,30
157,4,Tokyo,193
157,5,Niigata,39
157,5,Tokyo,185
157,6,Niigata,33
157,6,Tokyo,139
157,7,Niigata,41
157,7,Tokyo,142
157,8,Niigata,29
157,8,Tokyo,175
157,9,Niigata,26
157,9,Tokyo,161
157,10,Niigata,32
157,10,Tokyo,178
157,11,Niigata,33
157,11,Tokyo,135
157,12,Niigata,32
157,12,Tokyo,155
157,13,Niigata,41
157,13,Tokyo,140
157,14,Niigata,44
157,14,Tokyo,159
157,15,Niigata,25
157,15,Tokyo,136
157,16,Niigata,32
157,16,Tokyo,132
157,17,Niigata,34
157,17,Tokyo,133
157,18,Niigata,49
157,18,Tokyo,158
157,19,Niigata,38
157,19,Tokyo,160
157,20,Niigata,31
157,20,Tokyo,138
157,21,Niigata,31
157,21,Tokyo,118
157,22,Niigata,38
157,22,Tokyo,121
157,23,Niigata,29
157,23,Tokyo,145
157,24,Niigata,27
157,24,Tokyo,114
157,25,Niigata,27
157,25,Tokyo,114
157,26,Niigata,20
157,26,Tokyo,128
157,27,Niigata,44
157,27,Tokyo,143
157,28,Niigata,19
157,28,Tokyo,140
157,29,Niigata,30
157,29,Tokyo,154
157,30,Niigata,19
157,30,Tokyo,129
157,31,Niigata,24
157,31,Tokyo,132
157,32,Niigata,22
157,32,Tokyo,161
157,33,Niigata,38
157,33,Tokyo,195
157,34,Niigata,32
157,34,Tokyo,134
157,35,Niigata,27
157,35,Tokyo,93
157,36,Niigata,37
157,36,Tokyo,99
157,37,Niigata,42
157,37,Tokyo,106
157,38,Niigata,34
157,38,Tokyo,114
157,39,Niigata,30
157,39,Tokyo,97
157,40,Niigata,40
157,40,Tokyo,119
157,41,Niigata,75
157,41,Tokyo,105
157,42,Niigata,93
157,42,Tokyo,92
157,43,Niigata,76
157,43,Tokyo,64
157,44,Niigata,76
157,44,Tokyo,51
157,45,Niigata,66
157,45,Tokyo,65
157,46,Niigata,123
157,46,Tokyo,41
158,1,Niigata,11
158,1,Tokyo,1
158,2,Niigata,8
158,2,Tokyo,1
158,3,Niigata,14
158,3,Tokyo,3
158,4,Niigata,14
158,4,Tokyo,2
158,5,Niigata,11
158,5,Tokyo,2
158,6,Niigata,12
158,6,Tokyo,1
158,7,Niigata,12
158,8,Niigata,16
158,9,Niigata,13
158,10,Niigata,6
158,11,Niigata,13
158,11,Tokyo,1
158,12,Niigata,6
158,13,Niigata,14
158,13,Tokyo,2
158,14,Niigata,13
158,15,Niigata,5
158,15,Tokyo,1
158,16,Niigata,13
158,16,Tokyo,8
158,17,Niigata,12
158,17,Tokyo,4
158,18,Niigata,5
158,18,Tokyo,2
158,19,Niigata,14
158,19,Tokyo,3
158,20,Niigata,13
158,20,Tokyo,2
158,21,Niigata,7
158,21,Tokyo,2
158,22,Niigata,11
158,22,Tokyo,2
158,23,Niigata,12
158,23,Tokyo,5
158,24,Niigata,6
158,24,Tokyo,1
158,25,Niigata,8
158,25,Tokyo,1
158,26,Niigata,13
158,26,Tokyo,2
158,27,Niigata,13
158,27,Tokyo,3
158,28,Niigata,11
158,29,Niigata,16
158,29,Tokyo,1
158,30,Niigata,12
158,31,Niigata,13
158,32,Niigata,12
158,32,Tokyo,1
158,33,Niigata,12
158,33,Tokyo,2
158,34,Niigata,14
158,34,Tokyo,2
158,35,Niigata,19
158,36,Niigata,17
158,36,Tokyo,1
158,37,Niigata,12
158,37,Tokyo,2
158,38,Niigata,11
158,38,Tokyo,1
158,39,Niigata,14
158,39,Tokyo,1
158,40,Niigata,20
158,40,Tokyo,3
158,41,Niigata,11
158,41,Tokyo,2
158,42,Niigata,15
158,42,Tokyo,1
158,43,Niigata,12
158,43,Tokyo,1
158,44,Niigata,21
158,44,Tokyo,1
158,45,Niigata,12
158,45,Tokyo,1
158,46,Niigata,17
158,46,Tokyo,2
159,1,Niigata,88
159,1,Tokyo,248
159,2,Niigata,79
159,2,Tokyo,257
159,3,Niigata,77
159,3,Tokyo,333
159,4,Niigata,71
159,4,Tokyo,334
159,5,Niigata,89
159,5,Tokyo,434
159,6,Niigata,81
159,6,Tokyo,360
159,7,Niigata,89
159,7,Tokyo,311
159,8,Niigata,97
159,8,Tokyo,316
159,9,Niigata,86
159,9,Tokyo,304
159,10,Niigata,102
159,10,Tokyo,306
159,11,Niigata,99
159,11,Tokyo,260
159,12,Niigata,81
159,12,Tokyo,294
159,13,Niigata,71
159,13,Tokyo,289
159,14,Niigata,111
159,14,Tokyo,285
159,15,Niigata,66
159,15,Tokyo,252
159,16,Niigata,50
159,16,Tokyo,291
159,17,Niigata,56
159,17,Tokyo,255
159,18,Niigata,38
159,18,Tokyo,208
159,19,Niigata,61
159,19,Tokyo,236
159,20,Niigata,61
159,20,Tokyo,272
159,21,Niigata,46
159,21,Tokyo,272
159,22,Niigata,58
159,22,Tokyo,243
159,23,Niigata,38
159,23,Tokyo,259
159,24,Niigata,40
159,24,Tokyo,233
159,25,Niigata,39
159,25,Tokyo,214
159,26,Niigata,34
159,26,Tokyo,216
159,27,Niigata,48
159,27,Tokyo,225
159,28,Niigata,44
159,28,Tokyo,207
159,29,Niigata,39
159,29,Tokyo,213
159,30,Niigata,31
159,30,Tokyo,230
159,31,Niigata,42
159,31,Tokyo,203
159,32,Niigata,48
159,32,Tokyo,160
159,33,Niigata,35
159,33,Tokyo,171
159,34,Niigata,27
159,34,Tokyo,180
159,35,Niigata,26
159,35,Tokyo,161
159,36,Niigata,33
159,36,Tokyo,178
159,37,Niigata,60
159,37,Tokyo,166
159,38,Niigata,117
159,38,Tokyo,166
159,39,Niigata,32
159,39,Tokyo,151
159,40,Niigata,23
159,40,Tokyo,159
159,41,Niigata,20
159,41,Tokyo,160
159,42,Niigata,45
159,42,Tokyo,145
159,43,Niigata,23
159,43,Tokyo,138
159,44,Niigata,19
159,44,Tokyo,135
159,45,Niigata,34
159,45,Tokyo,134
159,46,Niigata,30
159,46,Tokyo,126
160,1,Niigata,2
160,2,Niigata,5
160,3,Niigata,6
160,4,Niigata,9
160,5,Niigata,4
160,6,Niigata,6
160,7,Niigata,3
160,8,Niigata,3
160,9,Niigata,6
160,10,Niigata,3
160,11,Niigata,4
160,12,Niigata,4
160,14,Niigata,2
160,15,Niigata,2
160,17,Niigata,3
160,18,Niigata,2
160,19,Niigata,2
160,20,Niigata,4
160,21,Niigata,3
160,22,Niigata,7
160,23,Niigata,4
160,24,Niigata,7
160,25,Niigata,6
160,26,Niigata,5
160,27,Niigata,8
160,28,Niigata,4
160,29,Niigata,5
160,30,Niigata,11
160,31,Niigata,4
160,32,Niigata,5
160,33,Niigata,8
160,34,Niigata,3
160,35,Niigata,7
160,36,Niigata,2
160,37,Niigata,5
160,38,Niigata,5
160,39,Niigata,7
160,40,Niigata,2
160,41,Niigata,5
160,42,Niigata,2
160,45,Niigata,5
160,46,Niigata,2
161,5,Niigata,1
161,7,Niigata,1
161,18,Niigata,1
161,46,Niigata,2
162,1,Niigata,13
162,1,Tokyo,1835
162,2,Niigata,11
162,2,Tokyo,2302
162,3,Niigata,13
162,3,Tokyo,2272
162,4,Niigata,20
162,4,Tokyo,2160
162,5,Niigata,33
162,5,Tokyo,2335
162,6,Niigata,16
162,6,Tokyo,2276
162,7,Niigata,21
162,7,Tokyo,2063
162,8,Niigata,28
162,8,Tokyo,2013
162,9,Niigata,29
162,9,Tokyo,2165
162,10,Niigata,29
162,10,Tokyo,2234
162,11,Niigata,44
162,11,Tokyo,2113
162,12,Niigata,58
162,12,Tokyo,2153
162,13,Niigata,32
162,13,Tokyo,2183
162,14,Niigata,35
162,14,Tokyo,2412
162,15,Niigata,36
162,15,Tokyo,2279
162,16,Niigata,41
162,16,Tokyo,2094
162,17,Niigata,32
162,17,Tokyo,1906
162,18,Niigata,43
162,18,Tokyo,1527
162,19,Niigata,49
162,19,Tokyo,2298
162,20,Niigata,36
162,20,Tokyo,2267
162,21,Niigata,37
162,21,Tokyo,2151
162,22,Niigata,30
162,22,Tokyo,2364
162,23,Niigata,28
162,23,Tokyo,2549
162,24,Niigata,50
162,24,Tokyo,2601
162,25,Niigata,66
162,25,Tokyo,2688
162,26,Niigata,44
162,26,Tokyo,2534
162,27,Niigata,32
162,27,Tokyo,2597
162,28,Niigata,20
162,28,Tokyo,2325
162,29,Niigata,34
162,29,Tokyo,2343
162,30,Niigata,30
162,30,Tokyo,2274
162,31,Niigata,27
162,31,Tokyo,2371
162,32,Niigata,15
162,32,Tokyo,2104
162,33,Niigata,23
162,33,Tokyo,2418
162,34,Niigata,28
162,34,Tokyo,2971
162,35,Niigata,28
162,35,Tokyo,2990
162,36,Niigata,28
162,36,Tokyo,2985
162,37,Niigata,30
162,37,Tokyo,2761
162,38,Niigata,31
162,38,Tokyo,2930
162,39,Niigata,31
162,39,Tokyo,2826
162,40,Niigata,41
162,40,Tokyo,2701
162,41,Niigata,35
162,41,Tokyo,3007
162,42,Niigata,43
162,42,Tokyo,2625
162,43,Niigata,37
162,43,Tokyo,2384
162,44,Niigata,24
162,44,Tokyo,2241
162,45,Niigata,25
162,45,Tokyo,2835
162,46,Niigata,26
162,46,Tokyo,2618
163,1,Niigata,7
163,1,Tokyo,271
163,2,Niigata,6
163,2,Tokyo,347
163,3,Niigata,2
163,3,Tokyo,385
163,4,Niigata,7
163,4,Tokyo,391
163,5,Niigata,4
163,5,Tokyo,440
163,6,Niigata,3
163,6,Tokyo,393
163,7,Niigata,6
163,7,Tokyo,335
163,8,Niigata,12
163,8,Tokyo,355
163,9,Niigata,8
163,9,Tokyo,366
163,10,Niigata,3
163,10,Tokyo,358
163,11,Niigata,6
163,11,Tokyo,347
163,12,Niigata,5
163,12,Tokyo,391
163,13,Niigata,6
163,13,Tokyo,370
163,14,Niigata,7
163,14,Tokyo,371
163,15,Niigata,5
163,15,Tokyo,378
163,16,Niigata,8
163,16,Tokyo,375
163,17,Niigata,6
163,17,Tokyo,434
163,18,Niigata,7
163,18,Tokyo,348
163,19,Niigata,7
163,19,Tokyo,410
163,20,Niigata,10
163,20,Tokyo,297
163,21,Niigata,13
163,21,Tokyo,373
163,22,Niigata,6
163,22,Tokyo,359
163,23,Niigata,5
163,23,Tokyo,403
163,24,Niigata,6
163,24,Tokyo,368
163,25,Niigata,7
163,25,Tokyo,325
163,26,Niigata,3
163,26,Tokyo,290
163,27,Niigata,6
163,27,Tokyo,270
163,28,Niigata,8
163,28,Tokyo,285
163,29,Niigata,7
163,29,Tokyo,281
163,30,Niigata,8
163,30,Tokyo,250
163,31,Niigata,9
163,31,Tokyo,239
