category_min_id,week_num,region,cl_cnt
229,16,Niigata,17
229,16,Tokyo,117
229,17,Niigata,28
229,17,Tokyo,142
229,18,Niigata,27
229,18,Tokyo,136
229,19,Niigata,117
229,19,Tokyo,122
229,20,Niigata,297
229,20,Tokyo,120
229,21,Niigata,205
229,21,Tokyo,113
229,22,Niigata,30
229,22,Tokyo,123
229,23,Niigata,22
229,23,Tokyo,116
229,24,Niigata,21
229,24,Tokyo,176
229,25,Niigata,13
229,25,Tokyo,130
229,26,Niigata,115
229,26,Tokyo,133
229,27,Niigata,40
229,27,Tokyo,143
229,28,Niigata,16
229,28,Tokyo,133
229,29,Niigata,20
229,29,Tokyo,140
229,30,Niigata,322
229,30,Tokyo,687
229,31,Niigata,610
229,31,Tokyo,482
229,32,Niigata,229
229,32,Tokyo,411
229,33,Niigata,62
229,33,Tokyo,230
229,34,Niigata,55
229,34,Tokyo,221
229,35,Niigata,28
229,35,Tokyo,245
229,36,Niigata,40
229,36,Tokyo,205
229,37,Niigata,290
229,37,Tokyo,304
229,38,Niigata,146
229,38,Tokyo,218
229,39,Niigata,10
229,39,Tokyo,247
229,40,Niigata,15
229,40,Tokyo,245
229,41,Niigata,52
229,41,Tokyo,317
229,42,Niigata,17
229,42,Tokyo,338
229,43,Niigata,2
229,43,Tokyo,382
229,44,Niigata,7
229,44,Tokyo,368
229,45,Niigata,1
229,45,Tokyo,371
229,46,Niigata,4
229,46,Tokyo,324
230,1,Niigata,1274
230,1,Tokyo,2298
230,2,Niigata,1400
230,2,Tokyo,2585
230,3,Niigata,1431
230,3,Tokyo,2449
230,4,Niigata,1420
230,4,Tokyo,2391
230,5,Niigata,1351
230,5,Tokyo,2436
230,6,Niigata,1422
230,6,Tokyo,2286
230,7,Niigata,1436
230,7,Tokyo,1973
230,8,Niigata,1537
230,8,Tokyo,2184
230,9,Niigata,2043
230,9,Tokyo,2038
230,10,Niigata,1572
230,10,Tokyo,1879
230,11,Niigata,1466
230,11,Tokyo,1929
230,12,Niigata,1466
230,12,Tokyo,2220
230,13,Niigata,1452
230,13,Tokyo,1968
230,14,Niigata,1497
230,14,Tokyo,2131
230,15,Niigata,1427
230,15,Tokyo,2070
230,16,Niigata,1484
230,16,Tokyo,2273
230,17,Niigata,1523
230,17,Tokyo,2031
230,18,Niigata,1512
230,18,Tokyo,2110
230,19,Niigata,1742
230,19,Tokyo,2255
230,20,Niigata,1585
230,20,Tokyo,2239
230,21,Niigata,1283
230,21,Tokyo,2297
230,22,Niigata,1422
230,22,Tokyo,2453
230,23,Niigata,1030
230,23,Tokyo,1995
230,24,Niigata,294
230,24,Tokyo,2839
230,25,Niigata,252
230,25,Tokyo,3886
230,26,Niigata,246
230,26,Tokyo,3339
230,27,Niigata,305
230,27,Tokyo,3174
230,28,Niigata,327
230,28,Tokyo,2905
230,29,Niigata,371
230,29,Tokyo,2542
230,30,Niigata,613
230,30,Tokyo,2945
230,31,Niigata,460
230,31,Tokyo,2563
230,32,Niigata,308
230,32,Tokyo,2580
230,33,Niigata,321
230,33,Tokyo,2840
230,34,Niigata,384
230,34,Tokyo,2681
230,35,Niigata,292
230,35,Tokyo,2287
230,36,Niigata,310
230,36,Tokyo,2058
230,37,Niigata,248
230,37,Tokyo,1972
230,38,Niigata,259
230,38,Tokyo,1909
230,39,Niigata,256
230,39,Tokyo,1777
230,40,Niigata,192
230,40,Tokyo,1411
230,41,Niigata,290
230,41,Tokyo,1528
230,42,Niigata,304
230,42,Tokyo,1682
230,43,Niigata,289
230,43,Tokyo,1730
230,44,Niigata,246
230,44,Tokyo,1323
230,45,Niigata,276
230,45,Tokyo,1948
230,46,Niigata,334
230,46,Tokyo,1727
231,1,Niigata,1555
231,1,Tokyo,2283
231,2,Niigata,1683
231,2,Tokyo,2560
231,3,Niigata,1699
231,3,Tokyo,2438
231,4,Niigata,1738
231,4,Tokyo,2385
231,5,Niigata,1646
231,5,Tokyo,2430
231,6,Niigata,1739
231,6,Tokyo,2264
231,7,Niigata,1657
231,7,Tokyo,1961
231,8,Niigata,1753
231,8,Tokyo,2175
231,9,Niigata,2218
231,9,Tokyo,2034
231,10,Niigata,1778
231,10,Tokyo,1869
231,11,Niigata,1661
231,11,Tokyo,1910
231,12,Niigata,1661
231,12,Tokyo,2209
231,13,Niigata,1586
231,13,Tokyo,1959
231,14,Niigata,1519
231,14,Tokyo,2121
231,15,Niigata,1437
231,15,Tokyo,2060
231,16,Niigata,1499
231,16,Tokyo,2269
231,17,Niigata,1566
231,17,Tokyo,2023
231,18,Niigata,1598
231,18,Tokyo,2078
231,19,Niigata,1805
231,19,Tokyo,2248
231,20,Niigata,1652
231,20,Tokyo,2229
231,21,Niigata,1347
231,21,Tokyo,2283
231,22,Niigata,1473
231,22,Tokyo,2449
231,23,Niigata,1085
231,23,Tokyo,1991
231,24,Niigata,349
231,24,Tokyo,2830
231,25,Niigata,288
231,25,Tokyo,3880
231,26,Niigata,294
231,26,Tokyo,3328
231,27,Niigata,344
231,27,Tokyo,3162
231,28,Niigata,376
231,28,Tokyo,2899
231,29,Niigata,418
231,29,Tokyo,2536
231,30,Niigata,907
231,30,Tokyo,2700
231,31,Niigata,718
231,31,Tokyo,2416
231,32,Niigata,483
231,32,Tokyo,2472
231,33,Niigata,350
231,33,Tokyo,2826
231,34,Niigata,428
231,34,Tokyo,2657
231,35,Niigata,337
231,35,Tokyo,2270
231,36,Niigata,327
231,36,Tokyo,2046
231,37,Niigata,258
231,37,Tokyo,1970
231,38,Niigata,284
231,38,Tokyo,1903
231,39,Niigata,275
231,39,Tokyo,1775
231,40,Niigata,212
231,40,Tokyo,1401
231,41,Niigata,333
231,41,Tokyo,1510
231,42,Niigata,325
231,42,Tokyo,1678
231,43,Niigata,316
231,43,Tokyo,1723
231,44,Niigata,264
231,44,Tokyo,1316
231,45,Niigata,301
231,45,Tokyo,1943
231,46,Niigata,351
231,46,Tokyo,1718
232,1,Niigata,1752
232,1,Tokyo,6920
232,2,Niigata,1895
232,2,Tokyo,7499
232,3,Niigata,1876
232,3,Tokyo,7158
232,4,Niigata,1938
232,4,Tokyo,7428
232,5,Niigata,1864
232,5,Tokyo,7827
232,6,Niigata,1941
232,6,Tokyo,7545
232,7,Niigata,1842
232,7,Tokyo,6873
232,8,Niigata,1971
232,8,Tokyo,7659
232,9,Niigata,2445
232,9,Tokyo,7836
232,10,Niigata,1988
232,10,Tokyo,7472
232,11,Niigata,1886
232,11,Tokyo,7379
232,12,Niigata,1893
232,12,Tokyo,7646
232,13,Niigata,1823
232,13,Tokyo,7351
232,14,Niigata,1753
232,14,Tokyo,7925
232,15,Niigata,1693
232,15,Tokyo,7215
232,16,Niigata,1720
232,16,Tokyo,7814
232,17,Niigata,1763
232,17,Tokyo,7143
232,18,Niigata,1820
232,18,Tokyo,7387
232,19,Niigata,2071
232,19,Tokyo,8214
232,20,Niigata,1888
232,20,Tokyo,7598
232,21,Niigata,1564
232,21,Tokyo,7360
232,22,Niigata,1673
232,22,Tokyo,7355
232,23,Niigata,1320
232,23,Tokyo,5870
232,24,Niigata,481
232,24,Tokyo,3959
232,25,Niigata,447
232,25,Tokyo,5025
232,26,Niigata,412
232,26,Tokyo,4564
232,27,Niigata,503
232,27,Tokyo,4519
232,28,Niigata,530
232,28,Tokyo,3929
232,29,Niigata,615
232,29,Tokyo,3737
232,30,Niigata,775
232,30,Tokyo,4175
232,31,Niigata,732
232,31,Tokyo,3793
232,32,Niigata,574
232,32,Tokyo,3919
232,33,Niigata,546
232,33,Tokyo,4474
232,34,Niigata,599
232,34,Tokyo,4504
232,35,Niigata,523
232,35,Tokyo,4086
232,36,Niigata,485
232,36,Tokyo,3794
232,37,Niigata,449
232,37,Tokyo,3857
232,38,Niigata,440
232,38,Tokyo,3966
232,39,Niigata,421
232,39,Tokyo,3955
232,40,Niigata,373
232,40,Tokyo,3418
232,41,Niigata,499
232,41,Tokyo,4551
232,42,Niigata,450
232,42,Tokyo,5196
232,43,Niigata,444
232,43,Tokyo,5057
232,44,Niigata,388
232,44,Tokyo,4179
232,45,Niigata,417
232,45,Tokyo,5469
232,46,Niigata,485
232,46,Tokyo,5367
233,1,Niigata,396
233,2,Niigata,381
233,3,Niigata,354
233,4,Niigata,378
233,5,Niigata,362
233,6,Niigata,341
233,7,Niigata,311
233,8,Niigata,317
233,9,Niigata,322
233,10,Niigata,373
233,11,Niigata,312
233,12,Niigata,271
233,13,Niigata,301
233,14,Niigata,264
233,15,Niigata,256
233,16,Niigata,260
233,17,Niigata,237
233,18,Niigata,272
233,19,Niigata,257
233,20,Niigata,324
233,21,Niigata,216
233,22,Niigata,225
233,23,Niigata,262
233,24,Niigata,258
233,25,Niigata,280
233,26,Niigata,274
233,27,Niigata,219
233,28,Niigata,205
233,29,Niigata,210
233,30,Niigata,439
233,31,Niigata,387
233,32,Niigata,257
233,33,Niigata,275
233,34,Niigata,235
233,35,Niigata,261
233,36,Niigata,213
233,37,Niigata,240
233,38,Niigata,189
233,39,Niigata,240
233,40,Niigata,214
233,41,Niigata,189
233,42,Niigata,158
233,43,Niigata,155
233,44,Niigata,152
233,45,Niigata,165
233,46,Niigata,164
234,1,Niigata,263
234,2,Niigata,319
234,3,Niigata,344
234,4,Niigata,306
234,5,Niigata,322
234,6,Niigata,286
234,7,Niigata,311
234,8,Niigata,305
234,9,Niigata,329
234,10,Niigata,281
234,10,Tokyo,25
234,11,Niigata,261
234,11,Tokyo,40
234,12,Niigata,274
234,12,Tokyo,16
234,13,Niigata,276
234,13,Tokyo,15
234,14,Niigata,284
234,14,Tokyo,26
234,15,Niigata,274
234,15,Tokyo,9
234,16,Niigata,297
234,16,Tokyo,16
234,17,Niigata,275
234,17,Tokyo,6
234,18,Niigata,244
234,18,Tokyo,12
234,19,Niigata,284
234,19,Tokyo,18
234,20,Niigata,289
234,20,Tokyo,22
234,21,Niigata,261
234,21,Tokyo,45
234,22,Niigata,311
234,22,Tokyo,35
234,23,Niigata,307
234,23,Tokyo,19
234,24,Niigata,291
234,24,Tokyo,23
234,25,Niigata,304
234,25,Tokyo,9
234,26,Niigata,294
234,26,Tokyo,18
234,27,Niigata,282
234,27,Tokyo,21
234,28,Niigata,285
234,28,Tokyo,20
234,29,Niigata,249
234,29,Tokyo,21
234,30,Niigata,300
234,30,Tokyo,35
234,31,Niigata,293
234,31,Tokyo,40
234,32,Niigata,255
234,32,Tokyo,4
234,33,Niigata,264
234,33,Tokyo,1
234,34,Niigata,265
234,34,Tokyo,10
234,35,Niigata,287
234,35,Tokyo,8
234,36,Niigata,278
234,36,Tokyo,8
234,37,Niigata,329
234,37,Tokyo,3
234,38,Niigata,296
234,38,Tokyo,9
234,39,Niigata,324
234,39,Tokyo,1
234,40,Niigata,270
234,40,Tokyo,2
234,41,Niigata,263
234,41,Tokyo,4
234,42,Niigata,256
234,42,Tokyo,2
234,43,Niigata,230
234,43,Tokyo,4
234,44,Niigata,223
234,44,Tokyo,4
234,45,Niigata,259
234,45,Tokyo,3
234,46,Niigata,252
235,1,Niigata,95
235,2,Niigata,115
235,3,Niigata,113
235,4,Niigata,108
235,5,Niigata,121
235,6,Niigata,117
235,7,Niigata,114
235,8,Niigata,115
235,9,Niigata,127
235,10,Niigata,112
235,11,Niigata,97
235,12,Niigata,107
235,13,Niigata,108
235,14,Niigata,111
235,15,Niigata,104
235,16,Niigata,111
235,17,Niigata,110
235,18,Niigata,101
235,19,Niigata,104
235,20,Niigata,108
235,21,Niigata,106
235,22,Niigata,124
235,23,Niigata,106
235,24,Niigata,113
235,25,Niigata,113
235,26,Niigata,129
235,27,Niigata,112
235,28,Niigata,111
235,29,Niigata,102
235,30,Niigata,125
235,31,Niigata,126
235,32,Niigata,98
235,33,Niigata,98
235,34,Niigata,102
235,35,Niigata,99
235,36,Niigata,97
235,37,Niigata,112
235,38,Niigata,104
235,39,Niigata,114
235,40,Niigata,89
235,41,Niigata,97
235,42,Niigata,99
235,43,Niigata,88
235,44,Niigata,86
235,45,Niigata,104
235,46,Niigata,98
236,1,Niigata,73
236,2,Niigata,24
236,3,Niigata,31
236,4,Niigata,26
236,5,Niigata,61
236,6,Niigata,87
236,7,Niigata,44
236,8,Niigata,39
236,9,Niigata,41
236,10,Niigata,89
236,11,Niigata,158
236,12,Niigata,124
236,13,Niigata,117
236,14,Niigata,122
236,15,Niigata,128
236,16,Niigata,152
236,17,Niigata,168
236,18,Niigata,133
236,19,Niigata,172
236,20,Niigata,127
236,21,Niigata,147
236,22,Niigata,113
236,23,Niigata,97
236,24,Niigata,160
236,25,Niigata,129
236,26,Niigata,183
236,27,Niigata,206
236,28,Niigata,286
236,29,Niigata,274
236,30,Niigata,1685
236,31,Niigata,1310
236,32,Niigata,814
236,33,Niigata,491
236,34,Niigata,478
236,35,Niigata,495
236,36,Niigata,419
236,37,Niigata,375
236,38,Niigata,350
236,39,Niigata,352
236,40,Niigata,317
236,41,Niigata,330
236,42,Niigata,248
236,43,Niigata,266
236,44,Niigata,226
236,45,Niigata,246
236,46,Niigata,259
237,1,Niigata,6
237,2,Niigata,4
237,3,Niigata,4
237,4,Niigata,6
237,5,Niigata,1
237,6,Niigata,12
237,7,Niigata,4
237,8,Niigata,6
237,9,Niigata,4
237,10,Niigata,1
237,11,Niigata,7
237,12,Niigata,4
237,13,Niigata,2
237,14,Niigata,1
237,15,Niigata,3
237,16,Niigata,2
237,17,Niigata,2
237,18,Niigata,18
237,19,Niigata,11
237,20,Niigata,9
237,21,Niigata,5
237,22,Niigata,1
237,23,Niigata,19
237,24,Niigata,14
237,25,Niigata,23
237,26,Niigata,13
237,27,Niigata,13
237,28,Niigata,9
237,29,Niigata,12
237,30,Niigata,4
237,31,Niigata,7
237,32,Niigata,2
237,33,Niigata,3
237,34,Niigata,6
237,35,Niigata,5
237,36,Niigata,8
237,37,Niigata,18
237,38,Niigata,6
237,39,Niigata,8
237,40,Niigata,5
237,41,Niigata,12
237,42,Niigata,5
237,43,Niigata,18
237,44,Niigata,3
237,45,Niigata,7
237,46,Niigata,2
238,1,Niigata,173
238,1,Tokyo,2229
238,2,Niigata,103
238,2,Tokyo,4747
238,3,Niigata,140
238,3,Tokyo,3851
238,4,Niigata,196
238,4,Tokyo,6036
238,5,Niigata,197
238,5,Tokyo,3806
238,6,Niigata,220
238,6,Tokyo,2562
238,7,Niigata,142
238,7,Tokyo,2377
238,8,Niigata,121
238,8,Tokyo,1278
238,9,Niigata,233
238,9,Tokyo,1103
238,10,Niigata,159
238,10,Tokyo,1140
238,11,Niigata,191
238,11,Tokyo,1346
238,12,Niigata,163
238,12,Tokyo,1047
238,13,Niigata,171
238,13,Tokyo,1079
238,14,Niigata,115
238,14,Tokyo,1055
238,15,Niigata,110
238,15,Tokyo,819
238,16,Niigata,163
238,16,Tokyo,805
238,17,Niigata,172
238,17,Tokyo,787
238,18,Niigata,170
238,18,Tokyo,931
238,19,Niigata,179
238,19,Tokyo,944
238,20,Niigata,199
238,20,Tokyo,923
238,21,Niigata,227
238,21,Tokyo,914
238,22,Niigata,412
238,22,Tokyo,999
238,23,Niigata,226
238,23,Tokyo,579
238,24,Niigata,202
238,24,Tokyo,570
238,25,Niigata,148
238,25,Tokyo,477
238,26,Niigata,155
238,26,Tokyo,423
238,27,Niigata,166
238,27,Tokyo,366
238,28,Niigata,175
238,28,Tokyo,374
238,29,Niigata,248
238,29,Tokyo,353
238,30,Niigata,192
238,30,Tokyo,387
238,31,Niigata,181
238,31,Tokyo,394
238,32,Niigata,163
238,32,Tokyo,317
238,33,Niigata,124
238,33,Tokyo,342
238,34,Niigata,152
238,34,Tokyo,373
238,35,Niigata,129
238,35,Tokyo,468
238,36,Niigata,205
238,36,Tokyo,422
238,37,Niigata,182
238,37,Tokyo,394
238,38,Niigata,208
238,38,Tokyo,345
238,39,Niigata,164
238,39,Tokyo,307
238,40,Niigata,183
238,40,Tokyo,348
238,41,Niigata,219
238,41,Tokyo,415
238,42,Niigata,201
238,42,Tokyo,332
238,43,Niigata,198
238,43,Tokyo,393
238,44,Niigata,280
238,44,Tokyo,477
238,45,Niigata,185
238,45,Tokyo,598
238,46,Niigata,147
238,46,Tokyo,642
239,1,Niigata,106
239,2,Niigata,81
239,3,Niigata,88
239,4,Niigata,89
239,5,Niigata,60
239,6,Niigata,78
239,7,Niigata,62
239,8,Niigata,53
239,9,Niigata,29
239,10,Niigata,32
239,11,Niigata,48
239,12,Niigata,47
239,13,Niigata,28
239,14,Niigata,31
239,15,Niigata,26
239,16,Niigata,25
239,17,Niigata,28
239,18,Niigata,51
239,19,Niigata,8131
239,20,Niigata,20515
239,21,Niigata,22671
239,22,Niigata,16108
239,23,Niigata,13766
239,24,Niigata,6402
239,25,Niigata,35
239,26,Niigata,19
239,27,Niigata,30
239,28,Niigata,22
239,29,Niigata,40
239,30,Niigata,22
239,31,Niigata,33
239,32,Niigata,25
239,33,Niigata,12
239,34,Niigata,45
239,35,Niigata,43
239,36,Niigata,41
239,37,Niigata,422
239,38,Niigata,34
239,39,Niigata,39
239,40,Niigata,38
239,41,Niigata,50
239,42,Niigata,40
239,43,Niigata,56
239,44,Niigata,142
239,45,Niigata,50
239,46,Niigata,52
240,1,Niigata,84
240,2,Niigata,105
240,2,Tokyo,2
240,3,Niigata,101
240,4,Niigata,119
240,4,Tokyo,7
240,5,Niigata,145
240,5,Tokyo,2
240,6,Niigata,132
240,6,Tokyo,1
240,7,Niigata,87
240,7,Tokyo,2
240,8,Niigata,91
240,8,Tokyo,6
240,9,Niigata,92
240,9,Tokyo,1
240,10,Niigata,105
240,10,Tokyo,2
240,11,Niigata,91
240,11,Tokyo,42
240,12,Niigata,72
240,12,Tokyo,1
240,13,Niigata,76
240,14,Niigata,79
240,14,Tokyo,3
240,15,Niigata,75
240,15,Tokyo,11
240,16,Niigata,84
240,16,Tokyo,2
240,17,Niigata,99
240,17,Tokyo,1
240,18,Niigata,47
240,19,Niigata,68
240,19,Tokyo,4
240,20,Niigata,77
240,21,Niigata,78
240,21,Tokyo,1
240,22,Niigata,73
240,23,Niigata,1210
240,23,Tokyo,4
240,24,Niigata,1267
240,24,Tokyo,1
240,25,Niigata,1078
240,25,Tokyo,1
240,26,Niigata,527
240,27,Niigata,147
240,28,Niigata,150
240,29,Niigata,130
240,30,Niigata,136
240,31,Niigata,160
240,32,Niigata,118
240,33,Niigata,146
240,33,Tokyo,1
240,34,Niigata,180
240,35,Niigata,202
240,35,Tokyo,4
240,36,Niigata,173
240,36,Tokyo,1
240,37,Niigata,275
240,38,Niigata,184
240,39,Niigata,123
240,40,Niigata,159
240,41,Niigata,209
240,42,Niigata,452
240,43,Niigata,206
240,44,Niigata,105
240,45,Niigata,70
240,46,Niigata,64
243,1,Niigata,1614
243,1,Tokyo,13
243,2,Niigata,2758
243,2,Tokyo,11
243,3,Niigata,2523
243,3,Tokyo,4
243,4,Niigata,2817
243,4,Tokyo,9
243,5,Niigata,2050
243,5,Tokyo,10
243,6,Niigata,3437
243,6,Tokyo,15
243,7,Niigata,2257
243,7,Tokyo,4
243,8,Niigata,3278
243,8,Tokyo,5
243,9,Niigata,2638
243,9,Tokyo,7
243,10,Niigata,2700
243,10,Tokyo,6
243,11,Niigata,2193
243,11,Tokyo,9
243,12,Niigata,2244
243,12,Tokyo,8
243,13,Niigata,1253
243,13,Tokyo,9
243,14,Niigata,2984
243,14,Tokyo,5
243,15,Niigata,2634
243,15,Tokyo,3
243,16,Niigata,2287
243,16,Tokyo,1
243,17,Niigata,2039
243,17,Tokyo,4
243,18,Niigata,1727
243,18,Tokyo,7
243,19,Niigata,1794
243,19,Tokyo,5
243,20,Niigata,1866
243,20,Tokyo,8
243,21,Niigata,1896
243,21,Tokyo,9
243,22,Niigata,1183
243,22,Tokyo,7
243,23,Niigata,1105
243,23,Tokyo,4
243,24,Niigata,909
243,24,Tokyo,5
243,25,Niigata,1047
243,25,Tokyo,4
243,26,Niigata,821
243,26,Tokyo,1
243,27,Niigata,2053
243,27,Tokyo,4
243,28,Niigata,2202
243,28,Tokyo,1
243,29,Niigata,2146
243,29,Tokyo,6
243,30,Niigata,2020
243,30,Tokyo,1
243,31,Niigata,1826
243,31,Tokyo,3
243,32,Niigata,468
243,32,Tokyo,2
243,33,Niigata,1551
243,33,Tokyo,4
243,34,Niigata,3211
243,34,Tokyo,7
243,35,Niigata,2444
243,35,Tokyo,2
243,36,Niigata,3179
243,36,Tokyo,5
243,37,Niigata,3597
243,37,Tokyo,4
243,38,Niigata,3138
243,38,Tokyo,5
243,39,Niigata,2425
243,39,Tokyo,8
243,40,Niigata,1372
243,40,Tokyo,5
243,41,Niigata,1098
243,41,Tokyo,7
243,42,Niigata,1249
243,42,Tokyo,3
243,43,Niigata,1313
243,44,Niigata,974
243,44,Tokyo,1
243,45,Niigata,907
243,45,Tokyo,3
243,46,Niigata,1358
243,46,Tokyo,4
245,1,Niigata,414
245,1,Tokyo,278
245,2,Niigata,333
245,2,Tokyo,258
245,3,Niigata,339
245,3,Tokyo,255
245,4,Niigata,421
245,4,Tokyo,709
245,5,Niigata,497
245,5,Tokyo,900
245,6,Niigata,395
245,6,Tokyo,611
245,7,Niigata,418
245,7,Tokyo,510
245,8,Niigata,338
245,8,Tokyo,468
245,9,Niigata,293
245,9,Tokyo,894
245,10,Niigata,401
245,10,Tokyo,316
245,11,Niigata,464
245,11,Tokyo,355
245,12,Niigata,481
245,12,Tokyo,375
245,13,Niigata,510
245,13,Tokyo,240
245,14,Niigata,878
245,14,Tokyo,112
245,15,Niigata,1015
245,15,Tokyo,119
245,16,Niigata,1175
245,16,Tokyo,115
245,17,Niigata,755
245,17,Tokyo,87
245,18,Niigata,1426
245,18,Tokyo,109
245,19,Niigata,1683
245,19,Tokyo,119
245,20,Niigata,1560
245,20,Tokyo,100
245,21,Niigata,954
245,21,Tokyo,114
245,22,Niigata,1285
245,22,Tokyo,101
245,23,Niigata,1476
245,23,Tokyo,174
245,24,Niigata,1682
245,24,Tokyo,4994
245,25,Niigata,1799
245,25,Tokyo,674
245,26,Niigata,1893
245,26,Tokyo,277
245,27,Niigata,1257
245,27,Tokyo,256
245,28,Niigata,1411
245,28,Tokyo,174
245,29,Niigata,1567
245,29,Tokyo,301
245,30,Niigata,1543
245,30,Tokyo,273
245,31,Niigata,1554
245,31,Tokyo,196
245,32,Niigata,1628
245,32,Tokyo,175
245,33,Niigata,1620
245,33,Tokyo,208
245,34,Niigata,1646
245,34,Tokyo,224
245,35,Niigata,1470
245,35,Tokyo,81
245,36,Niigata,1528
245,36,Tokyo,107
245,37,Niigata,1550
245,37,Tokyo,92
245,38,Niigata,1629
245,38,Tokyo,110
245,39,Niigata,1244
245,39,Tokyo,108
245,40,Niigata,1510
245,40,Tokyo,147
245,41,Niigata,1384
245,41,Tokyo,180
245,42,Niigata,850
245,42,Tokyo,159
245,43,Niigata,667
245,43,Tokyo,163
245,44,Niigata,702
245,44,Tokyo,142
245,45,Niigata,672
245,45,Tokyo,136
245,46,Niigata,707
245,46,Tokyo,123
246,1,Niigata,135
246,1,Tokyo,342
246,2,Niigata,160
246,2,Tokyo,385
246,3,Niigata,198
246,3,Tokyo,488
246,4,Niigata,172
246,4,Tokyo,442
246,5,Niigata,183
246,5,Tokyo,347
246,6,Niigata,157
246,6,Tokyo,336
246,7,Niigata,122
246,7,Tokyo,555
246,8,Niigata,122
246,8,Tokyo,829
246,9,Niigata,126
246,9,Tokyo,487
246,10,Niigata,130
246,10,Tokyo,485
246,11,Niigata,158
246,11,Tokyo,526
246,12,Niigata,176
246,12,Tokyo,533
246,13,Niigata,128
246,13,Tokyo,428
246,14,Niigata,174
246,14,Tokyo,291
246,15,Niigata,128
246,15,Tokyo,328
246,16,Niigata,110
246,16,Tokyo,2574
246,17,Niigata,146
246,17,Tokyo,395
246,18,Niigata,213
246,18,Tokyo,396
246,19,Niigata,155
246,19,Tokyo,409
246,20,Niigata,142
246,20,Tokyo,380
246,21,Niigata,153
246,21,Tokyo,308
246,22,Niigata,147
246,22,Tokyo,336
246,23,Niigata,180
246,23,Tokyo,351
246,24,Niigata,135
246,24,Tokyo,375
246,25,Niigata,126
246,25,Tokyo,304
246,26,Niigata,125
246,26,Tokyo,300
246,27,Niigata,130
246,27,Tokyo,239
246,28,Niigata,146
246,28,Tokyo,265
246,29,Niigata,166
246,29,Tokyo,280
246,30,Niigata,141
246,30,Tokyo,249
246,31,Niigata,199
246,31,Tokyo,279
246,32,Niigata,270
246,32,Tokyo,268
246,33,Niigata,376
246,33,Tokyo,294
246,34,Niigata,182
246,34,Tokyo,343
246,35,Niigata,175
246,35,Tokyo,289
246,36,Niigata,222
246,36,Tokyo,298
246,37,Niigata,199
246,37,Tokyo,304
246,38,Niigata,207
246,38,Tokyo,296
246,39,Niigata,158
246,39,Tokyo,299
246,40,Niigata,157
246,40,Tokyo,233
246,41,Niigata,239
246,41,Tokyo,291
246,42,Niigata,219
246,42,Tokyo,375
246,43,Niigata,163
246,43,Tokyo,216
246,44,Niigata,161
246,44,Tokyo,250
246,45,Niigata,196
246,45,Tokyo,230
246,46,Niigata,214
246,46,Tokyo,244
247,6,Niigata,1
247,12,Niigata,1
248,1,Niigata,299
248,2,Niigata,336
248,3,Niigata,476
248,4,Niigata,513
248,5,Niigata,536
248,6,Niigata,522
248,7,Niigata,513
248,8,Niigata,485
248,9,Niigata,291
248,10,Niigata,250
248,11,Niigata,804
248,12,Niigata,1100
248,13,Niigata,956
248,14,Niigata,893
248,15,Niigata,779
248,16,Niigata,738
248,17,Niigata,601
248,18,Niigata,1600
248,19,Niigata,2098
248,20,Niigata,1890
248,21,Niigata,959
248,22,Niigata,1683
248,23,Niigata,2055
248,24,Niigata,2462
248,25,Niigata,3282
248,26,Niigata,3218
248,27,Niigata,2307
248,28,Niigata,3787
248,29,Niigata,4742
248,30,Niigata,5105
248,31,Niigata,4937
248,32,Niigata,5193
248,33,Niigata,5642
248,34,Niigata,5023
248,35,Niigata,4550
248,36,Niigata,4844
248,37,Niigata,4559
248,38,Niigata,5074
248,39,Niigata,4468
248,40,Niigata,6396
248,41,Niigata,6404
248,42,Niigata,5824
248,43,Niigata,5156
248,44,Niigata,5953
248,45,Niigata,5878
248,46,Niigata,5573
249,1,Niigata,161
249,2,Niigata,179
249,3,Niigata,131
249,4,Niigata,138
249,5,Niigata,83
249,6,Niigata,57
249,7,Niigata,69
249,8,Niigata,32
249,9,Niigata,78
249,10,Niigata,62
249,11,Niigata,67
249,12,Niigata,62
249,13,Niigata,74
249,14,Niigata,41
249,15,Niigata,38
249,16,Niigata,57
249,17,Niigata,41
249,18,Niigata,452
249,19,Niigata,709
249,20,Niigata,623
249,21,Niigata,309
249,22,Niigata,501
249,23,Niigata,675
249,24,Niigata,736
249,25,Niigata,889
249,26,Niigata,877
249,27,Niigata,657
249,28,Niigata,2311
249,29,Niigata,2674
249,30,Niigata,2804
249,31,Niigata,2808
249,32,Niigata,2645
249,33,Niigata,2901
249,34,Niigata,2580
249,35,Niigata,2468
249,36,Niigata,2367
249,37,Niigata,2310
249,38,Niigata,2361
249,39,Niigata,1905
249,40,Niigata,2172
249,41,Niigata,2612
249,42,Niigata,3505
249,43,Niigata,3971
249,44,Niigata,4173
249,45,Niigata,3602
249,46,Niigata,3768
250,1,Niigata,8
250,1,Tokyo,557
250,2,Niigata,2
250,2,Tokyo,653
250,3,Niigata,7
250,3,Tokyo,765
250,4,Niigata,6
250,4,Tokyo,725
250,5,Niigata,6
250,5,Tokyo,778
250,6,Niigata,15
250,6,Tokyo,743
250,7,Niigata,5
250,7,Tokyo,518
250,8,Tokyo,575
250,9,Tokyo,533
250,10,Tokyo,609
250,11,Tokyo,535
250,12,Tokyo,452
250,13,Tokyo,493
250,14,Tokyo,478
